
Wikipedia: ケーブル・アンド・ワイヤレス,ケーブル・アンド・ワイヤレス（Cable & Wireless）は、海底ケーブルを主力に世界80カ国で事業展開した電気通信事業者。略称はC&W。
Wikipedia: 伊勢商人,伊勢商人（いせしょうにん）は、大阪商人、近江商人と並ぶ日本三大商人の1つである。図解日本の「三大」なんでも事典76頁77頁江戸時代の伊勢国出身の商人で、安土桃山時代の16世紀後半から、本所となる伊勢以外にも江戸、大阪、京都などいわゆる三都に出店し日本全国に商売のネットワークを広げていったと言われている。
Wikipedia: 架橋ポリエチレン,thumb|220px|CVケーブルの例
Wikipedia: 鮎貝健,鮎貝 健（あゆがい けん、男性、1970年12月14日 - ）は 日本の俳優、ディスクジョッキー、ミュージシャン、声優、司会、ナレーター。カートゥーン ネットワーク プロダクションズ ジャパンプロデューサーの鮎貝義家（あゆがい よしや）は弟。
Wikipedia: E-AMUSEMENT,e-AMUSEMENT（イー・アミューズメント）とは、コナミアミューズメントグループ会社の事業再編及び連結子会社の債務免除に関するお知らせ - コナミホールディングス（2016年8月5日）が提供するアーケードゲームをインターネットでつなぐことにより、通信対戦や、全国ランキング、プレイデータの保存を可能にするネットワークサービス。
Wikipedia: 雲南夢ネット,雲南夢ネット（うんなんゆめネットは、雲南市・飯南町事務組合（CATV事業部）が運営し、雲南市・飯石郡飯南町をエリアとするケーブルテレビ局である。
Wikipedia: MONDO TV,MONDO TV（モンドティーヴィー）は、ターナージャパンが運営する日本のCS放送チャンネル。スカパー!（東経110度CS放送）、スカパー!プレミアムサービス、スカパー!プレミアムサービス光、ケーブルテレビで放送。
Wikipedia: 電子出版,電子出版（でんししゅっぱん、英語：Electronic publishing）とは、文字・画像情報をデジタルデータに編集加工し、CD-ROMなどの電子媒体やネットワークにより配布する出版活動である。
Wikipedia: ネットワークビジネス,ネットワークビジネスとは、次のいずれかである。
Wikipedia: チャーリーズ・エンジェル,『チャーリーズ・エンジェル』（）は、1976年から1981年にかけてアメリカのABCネットワークで放映された1時間枠のテレビドラマ。
Wikipedia: ニュースパーク関西,ニュースパーク関西（ニュースパークかんさい）は、1997年4月1日～2001年3月30日に放送された、NHK大阪放送局の夕方のローカルワイドニュース番組。1997年のNHKの夕方のローカルニュース枠拡大により、前番組のイブニングネットワークきんきよりも放送時間が20分増え50分番組となった。
Wikipedia: 3GPP,"3GPP (すりーじーぴーぴー、Third Generation Partnership Project) は、W-CDMAとGSM発展形ネットワークを基本とする第三世代携帯電話(3G)システム及びそれに続く第3.9世代移動通信システムに対応するLTEや、第4世代移動通信システムに対応するLTE-Advanced、さらに次の世代である第5世代移動通信システム（5Gと略記されることが多い""A new logo for 5G Specifications"" 3GPP 2017年2月7日""第5世代移動通信システム「5G」とは？"" 第５世代モバイル推進フォーラム（5GMF））の仕様の検討・作成を行う標準化プロジェクトである。"
Wikipedia: 3GPP2,3GPP2（すりーじーぴーぴーつー、Third Generation Partnership Project 2）は、CDMA2000とANSI-41発展形ネットワークを基本とする、第3世代移動通信システム(3G)の仕様を作成する標準化プロジェクト。
Wikipedia: 新温泉町ケーブルテレビ夢ネット,新温泉町ケーブルテレビ夢ネット（しんおんせんちょうケーブルテレビゆめネット）は兵庫県美方郡新温泉町（温泉地区）をエリアとする町営のケーブルテレビ局である。
Wikipedia: 衛星劇場,衛星劇場（えいせいげきじょう）は、日本の衛星放送チャンネルで、衛星一般放送事業者及び衛星基幹放送事業者である松竹ブロードキャスティング株式会社運営の映画専門チャンネル。CS（通信衛星）、ケーブルテレビを通して全国に配信。
Wikipedia: 配線,配線（はいせん）とは一般的に、信号や情報、電気（電源・電気信号）が伝わる導線や光信号を伝達する光ファイバなどのこと、もしくはそれを使って回路（電気回路ないし電子回路など）を構成することを指す。
Wikipedia: 植草貞夫のゴルフ交遊録,植草貞夫のゴルフ交遊録（うえくささだおのゴルフこうゆうろく）はサンテレビジョンで1994年10月から2008年9月26日まで放送されたゴルフトーク番組である。なお、サンテレビのほかCS放送のゴルフネットワーク、スカイ・Aでも放送していた。
Wikipedia: 匿名掲示板,匿名掲示板（とくめいけいじばん）とは、ほとんどの投稿者が本名を名乗らず、意見や感想を投稿する電子掲示板のこと。『通信ネットワーク用語事典』によれば、ウェブサイトの管理者がリモートホスト情報などを取得・保存をしておらず、投稿者の身元を特定することが難しい電子掲示板のことを指す『通信ネットワーク用語事典 改訂第5版』「匿名掲示板」秀和システム編集部、2007年、803頁。
Wikipedia: サイバーテロ,サイバーテロ（）とは、ネットワークを対象に行われるテロリズムである。サイバー攻撃と呼ばれる場合もある。
Wikipedia: 社会的ネットワーク,"社会的ネットワーク,社会ネットワーク（social network）とは、価値、構想、提案、金銭的やりとり、友人、親類、嫌悪、取引、ウェブリンク、性的関係、疾病の伝染（疫学）、航空路といった1つ以上の関係により結びつけられた（個人や組織を指す）ノードからなる、社会的な構造である。"
Wikipedia: ネットワークファイルシステム,ネットワークファイルシステム
Wikipedia: F-ZERO CLIMAX,|Device = ゲームボーイアドバンス専用通信ケーブル対応
Wikipedia: つくば市情報ネットワークセンター,thumb|つくば市情報ネットワークセンター
Wikipedia: ネットワーク理論,ネットワーク理論（ネットワークりろん）とは、通信、コンピュータ、生物、ソーシャルなどの複雑ネットワークを研究する分野。ネットワークは、ノードやエッジが属性（例：名前）を持つグラフとして定義される。数学のグラフ理論、物理学の統計力学、コンピュータサイエンスのデータマイニングと情報視覚化、統計からの推論モデリング、社会学の社会構造などの理論や手法が使われるCommittee on Network Science for Future Army Applications (2006). Network Science. National Research Council. ISBN 0309653886.。
Wikipedia: タウンテレビ南横浜,株式会社タウンテレビ南横浜（タウンテレビみなみよこはま）は神奈川県横浜市金沢区に本社があり、テレビ放送、インターネット、IP電話を業務とするケーブルテレビ局であった。2006年10月1日に近隣のJCN港南と統合され、港南局を存続会社とする株式会社JCN横浜になった。
Wikipedia: 士燮 (交阯太守),士 燮（し しょう、シー・ニエップ、）は、後漢末から三国呉にかけて交州（現在のベトナム北部）を支配した豪族。中央から半ば独立した政権を構築し、その支配領域は華南・紅河デルタ・現在のタインホア省に及んだ桜井「南海交易ネットワークの成立」、121-124頁。
Wikipedia: 北海道中央バス岩見沢ターミナル,北海道中央バス岩見沢ターミナル（ほっかいどうちゅうおうバスいわみざわターミナル）は、北海道岩見沢市にある北海道中央バスのバスターミナル。バス事業部（旧・札幌事業部空知統轄事務所、空知事業部）の管轄で、岩見沢市コミュニティプラザ・自治体ネットワークセンターに併設されている。
Wikipedia: ダークファイバ,ダークファイバもしくはダークファイバー (Dark fiber) は、電気通信事業者や鉄道事業者などが敷設している光ファイバーで、当該事業者が使用せずに予備として扱う回線を指す迫る5G(8)　光回線「ダークファイバー」不足の懸念　　:日本経済新聞。対義語は、ライトファイバ (Light Fiber)。
Wikipedia: 小林正弥,小林 正弥（こばやし まさや、1963年 - ）は、日本の政治学者。専門は、政治哲学、公共哲学、比較政治学。千葉大学大学院社会科学研究院教授。慶應義塾大学大学院システムデザイン・マネジメント研究科特別招聘教授。日本ポジティブサイコロジー医学会理事。地球平和公共ネットワーク代表。公共哲学ネットワーク代表。
Wikipedia: 電撃ネットワーク,電撃ネットワーク（でんげきネットワーク）は、日本のパフォーマンス集団。怪我をするほどに身体を張った芸で知られる。
Wikipedia: ケーブル,ケーブル () は、ロープ、絶縁体と保護被覆で覆われた電線、および光ファイバーの総称である。鉄線や鋼線を使ったものは鉄索（てっさく）・鋼索（こうさく）とも呼ぶ。
Wikipedia: ロックマンエグゼシリーズ,ロックマンエグゼシリーズ（）は、カプコンより発売された『バトルネットワーク ロックマンエグゼ』を第一作とするデータアクションRPG作品の総称である。
Wikipedia: サイマル放送,サイマル放送（サイマルほうそう、、）とは、同時並行放送のこと。1つの放送局が同じ時間帯に同じ番組を、異なるチャンネル（周波数）、放送方式、放送媒体で放送すること。地上アナログテレビ放送、地上デジタルテレビ放送、衛星放送、ワンセグ放送などの組み合わせがある。インターネットなどのIPネットワーク上で電波による放送と同内容のものを配信する場合はIPサイマル放送と呼ばれる。
Wikipedia: 福祉ネットワーク,福祉ネットワーク（ふくしねっとわーく）は、NHKで放送の社会福祉をテーマとした情報番組である。
Wikipedia: 電柱,電柱（でんちゅう）とは、電線・ケーブル類を地上（上空）に引く際にこれらを支持するための柱状の工作物。
Wikipedia: Power over Ethernet,Power over Ethernet (PoE) は、イーサネットの配線で利用されるカテゴリ5以上のUTPケーブル（より対線）を通じて電力を供給する技術。
Wikipedia: 野村ケーブルテレビ,野村ケーブルテレビ（のむらけーぶるてれび、愛称: かぼちゃ）は、愛媛県西予市野村地区にあった第三セクターが運営するケーブルテレビ局である。
Wikipedia: ネットワーク・アプライアンス,ネットワーク・アプライアンス（）は、Web、メール、DNS、DHCPなど、ネットワークに接続して使う用途のアプライアンスである。通常、LinuxなどのサーバOS上に特定用途向けソフトウェアを組み込んだシステムが、筐体入りモジュールあるいはむき出しのモジュールなどの形態で製品となっている。
Wikipedia: 南越前町ケーブルテレビ,南越前町ケーブルテレビ（みなみえちぜんちょうケーブルテレビ）は、かつて福井県南条郡南越前町で公営で行われていたケーブルテレビ事業である。
Wikipedia: ネットワークオペレーティングシステム,ネットワークオペレーティングシステム(NOS:Network Operating System)とは、LANなどのネットワーク環境で、クライアント側のコンピュータが、ファイルサーバなどのサーバを効果的に共有する機能を実現するために開発されたオペレーティングシステムである。
Wikipedia: JFN情報ネットワーク,JFN情報ネットワーク（ジェイエフエヌじょうほうネットワーク）とは、全国FM放送協議会（JFN）系列で使用されている、録音番組および付随する情報の交換用ネットワークである。ファイル配信（ファイルはいしん）と呼ばれる機能の他、キューシートの相互交換、全局編成情報の共有、VoIPを使用した同報連絡機能がある。
Wikipedia: Virtual Network Computing,Virtual Network Computing（ヴァーチャル・ネットワーク・コンピューティング、略称VNC）は、ネットワーク上の離れたコンピュータを遠隔操作するためのRFBプロトコルを利用する、リモートデスクトップソフトである。VNCはクロスプラットフォームなソフトウェアとして開発されているため、インストールされているマシン同士はOSなどのプラットフォームの種類に依存することなく通信できる。
Wikipedia: ローランド・US-2,US-2（ゆーえす）は、ローランドが1980年初頭に発表したGRシリーズ用24ピン・ケーブル対応「スイッチ・ボックス」。
Wikipedia: ネットワーク外部性,right|180px|thumb|電話網におけるネットワーク外部性を示す図
Wikipedia: ネットワーク・インフォメーション・サービス,ネットワーク・インフォメーション・サービス(Network Information Service、NIS)は、サン・マイクロシステムズにより開発された、ネットワーク上のコンピュータ間でユーザのアカウント情報やホスト名の情報などを共有し、配布するためのシステムである。初期は、電話帳を意味する「イエローページ」という名前であったが、商標などの問題から改名された。
Wikipedia: モスクワ放送,| network_type = ラジオネットワーク
Wikipedia: 常時接続,常時接続（じょうじせつぞく）とは、コンピュータがネットワーク（特にインターネット）に常時アクセス可能な状態にあることを言う。この項では、特にインターネットの接続回線について記述する。
Wikipedia: ヨンサントオ,275px|thumb|right|ヨンサントオで新しい特急ネットワーク形成を果たした583系のオリジナル塗装
Wikipedia: 摩耶ケーブル駅,摩耶ケーブル駅（まやケーブルえき）は、兵庫県神戸市灘区箕岡通にある神戸すまいまちづくり公社が運行するケーブルカー、摩耶ケーブル線（摩耶ケーブル、まやビューライン夢散歩）の駅である。摩耶ケーブルの山下駅に相当する。
Wikipedia: 山門駅,thumb|250px|「普明殿」の内部にある「ケーブル受付」
Wikipedia: ケーブル八瀬駅,ケーブル八瀬駅（けーぶるやせえき）は、京都府京都市左京区にある、京福電気鉄道鋼索線（叡山ケーブル）の駅。路線とともに毎年冬季（12月初旬から3月中旬のうち正月3が日を除く期間、週末の位置により毎年運休期間は多少変化する）は休業する。
Wikipedia: ケーブル坂本駅,ケーブル坂本駅（ケーブルさかもとえき）は、滋賀県大津市坂本本町にある比叡山鉄道比叡山鉄道線（坂本ケーブル）の駅である。
Wikipedia: ほうらい丘駅,ほうらい丘駅（ほうらいおかえき）は、滋賀県大津市坂本本町にある比叡山鉄道比叡山鉄道線（坂本ケーブル）の駅である。駅員無配置駅。
Wikipedia: もたて山駅,もたて山駅（もたてやまえき）は、滋賀県大津市坂本本町にある比叡山鉄道比叡山鉄道線（坂本ケーブル）の駅である。
Wikipedia: ケーブル延暦寺駅,ケーブル延暦寺駅（ケーブルえんりゃくじえき）は、滋賀県大津市坂本本町にある比叡山鉄道比叡山鉄道線（坂本ケーブル）の駅である。
Wikipedia: セットトップボックス,"セット トップ ボックス (STB：Set Top Box) は、ケーブルテレビ放送や衛星放送、地上波テレビ放送（デジタル放送、アナログ放送）、IP放送（ブロードバンドVODなど）などの放送信号を受信して、一般のテレビで視聴可能な信号に変換する装置。ブラウン管時代に「テレビの筐体（TV set厳密には""set""は「筐体」ではないが、上に機器を置くには箱である必要があるのでここでは意訳した。"
Wikipedia: 主配線盤,主配線盤（しゅはいせんばん）は、電話局や集合住宅・オフィスビル等に設置される、通信線路の集線盤である。MDF (Main Distributing Frame) とも表記する。将来必要と予想される配線数の多芯ケーブルを幹線として配線し盤に接続しておき、需要に応じて盤内配線の変更のみで回線を構成するために設けられる。また、集合型保安器を設置しておき、落雷・電力線との混触などの異常電圧から屋内機器を保護している。
Wikipedia: ブロックネット,ブロックネットとは、同じ地方の同じニュースネットワーク及びラジオネットワーク同士で、（例外あり）共同制作やネット番組で放送することである。全国ネットと同様に番組によってネットワークセールス枠（スポンサードネット枠）とローカルセールス枠（番組販売枠）がある。
Wikipedia: 三五十五,三五 十五（さんご じゅうご、1962年3月16日 - 2015年3月3日）は、日本のパフォーマー・お笑いタレント・ミュージシャン。人体実験パフォーマンス集団「電撃ネットワーク」のメンバーであり、主にMC（司会）を担当する。
Wikipedia: ギュウゾウ,ギュウゾウ（本名：大島 剛人、1964年8月7日 - ）は、人体実験パフォーマンス集団「電撃ネットワーク」のメンバー。
Wikipedia: CSIRT,CSIRT（Computer Security Incident Response Team、シーサート）とは、コンピュータやネットワーク（特にインターネット）上で何らかの問題（主にセキュリティ上の問題）が起きていないかどうか監視すると共に、万が一問題が発生した場合にその原因解析や影響範囲の調査を行ったりする組織の総称。
Wikipedia: ダンナ小柳,ダンナ小柳（だんなこやなぎ、本名：庭野 敏和、1968年10月2日 - ）は、日本のパフォーマー。パフォーマンス集団「電撃ネットワーク」のメンバー。
Wikipedia: お早うネットワーク,お早うネットワーク（おはようネットワーク）は、NRN系列全国33局ネットで、一部の地域を除き、月曜 - 金曜の朝7時台に放送しているラジオ番組。
Wikipedia: FMQリーグ,FMQリーグ（エフエム・キュー・リーグ）は、九州・山口地方のJFN系列8局で構成するネットワーク。
Wikipedia: 鶴見線物語,鶴見線物語（つるみせんものがたり）は、神奈川県横浜市鶴見区のケーブルテレビ局「YOUテレビ」で放送されている横浜をテーマにしたドキュメント番組「横浜ミストリー」の1番組として、2005年4月からの1ヶ月間放映された番組である。
Wikipedia: ネットワーク・オブ・レスリング,ネットワーク・オブ・レスリングは、かつて存在した日本のプロレス団体。略称はNOW（エヌ・オー・ダブリュー）。
Wikipedia: ISSN,ISSN（International Standard Serial Number、国際標準逐次刊行物番号） は、逐次刊行物を識別するための番号で、1971年に国際標準化機構のISO 3297として規格が策定され、ISSNネットワーク（旧称：国際逐次刊行物データシステム（ISDS））が管理している。翻訳規格として日本工業規格（JIS X 0306:2012)になっている。また、RFC 3044 で、URN名前空間として定義されている。日本の場合、国立国会図書館がISSN日本センターとしてISSNの登録・管理を行っている。ISSNの付与は出版者の申請で行う。
Wikipedia: ベースボールLive,『ALWAYS Baseball』（オールウエイズベースボール、ALWAYS Baseball）は、テレビ東京が制作・放送しているプロ野球中継のタイトルである（2019年から使用。厳密には、タイトルの後ろに西暦が付く）。テレビ東京率いるTXNネットワークや系列衛星放送のBSテレ東を通じて放送する場合もある。
Wikipedia: ネカマ,ネカマとは、姿が見えず素性がわからないネットワーク社会の匿名性を利用して、男性が女性を装うこと及び装っている人、またその行為。「ネットおかま」が略語化されて出来た言葉で、インターネット以前のパソコン通信時代から用いられている。
Wikipedia: ランドネット,ランドネット（Randnet）は64DDを接続したNINTENDO64による、インターネットを使用したかつてのネットワークサービスである。
Wikipedia: ロズウェル - 星の恋人たち,| 制作局 = WBネットワーク
Wikipedia: シリントーン国際工学部,"シリントーン国際工学部 （シリントーンこくさいこうがくぶ、Sirindhorn International Institute of Technology, SIIT, สถาบันเทคโนโลยีนานาชาติสิรินธร）は1992年に設立されたタンマサート大学の独立高等教育機関である。一応タンマサート大学の一機関という事になっているが、その運営や経営資金などはタンマサートから独立している。名称はラーマ9世（プーミポンアドゥンラヤデート）の娘であるシリントーン内親王に由来する。タイ王国パトゥムターニー県に位置する。科学、技術、エンジニアリングなどの理系の教育や、経営学などの教育が行われている。いわゆる、国際大学であり、英語による教育のみが行われており、LAOTSEネットワークの大学として諸外国の高等教育機関と提携している。なお、以下ではSIITと表記する。"
Wikipedia: ミッドナイトホラースクール,『ミッドナイトホラースクール』は、2003年よりフジテレビ系列25局（東名阪以外全局）、ケーブルテレビ、CS放送他で放送されたフルCGアニメ作品。イワタナオミ原作・キャラクターデザイン、ミルキーカートゥーン製作。
Wikipedia: BSフジNEWS,『BSフジNEWS』（ビーエスフジニュース、BSフジニュース、BS FUJI NEWS）は、フジニュースネットワーク（FNN）の制作によりBSフジで放送されている報道番組（ストレートニュース）である。BSフジ開局の2000年12月1日から続く数少ない番組でもある。
Wikipedia: 無線アクセス,無線アクセス（むせんアクセス）は信号を伝えるケーブルの代わりに無線（電波）を使うデータ通信サービスの総称。無線アクセスシステム。
Wikipedia: 圓音放送,円音放送（えんおんほうそう、WBS）は、大韓民国のFMラジオネットワーク。仏教系の新宗教である円仏教によって設立された財団法人円音放送が運営する。
Wikipedia: 平和放送,平和放送（へいわほうそう）は大韓民国のFMラジオ放送局のネットワークである。
Wikipedia: 交通放送,交通放送（略称:tbs）は、大韓民国の道路交通情報を専門に扱うFMラジオネットワークの名称である。
Wikipedia: AVマルチ,AVマルチ (AV MULTI) コネクターとは、アナログ映像信号とアナログステレオ音声信号をまとめて伝送できるコネクター（接続端子および接続ケーブル）のこと。以下、ソニー・コンピュータエンタテインメントのPlayStation系のゲーム機やテレビで使われている「12ピンAVマルチ入出力コネクター」について解説する。主にテレビ側がコンポジット（RCA端子）などになった接続ケーブルが用いられる。
Wikipedia: Berkeley Open Infrastructure for Network Computing,Berkeley Open Infrastructure for Network Computing（バークレー オープン インフラストラクチャ フォー ネットワーク コンピューティング）とは、分散コンピューティングプロジェクトのプラットフォームとして開発されたクライアント・サーバ型のソフトウェアである。開発元はカリフォルニア大学バークレー校。
Wikipedia: 瑞穂ケーブルテレビ,瑞穂ケーブルテレビ（みずほケーブルテレビ）
Wikipedia: Shareaza,Shareaza（シェアーザ）はGnutella2をメインとしたP2Pソフトウェアだが、オリジナルのGnutella、eDonkey2000ネットワークに接続することができる。また、BitTorrentにも対応している。
Wikipedia: 臓器提供意思表示カード,臓器提供意思表示カード（ぞうきていきょういしひょうじカード）とは、日本の臓器の移植に関する法律に則って、自らの臓器提供に関して意思を表示するための、日本臓器移植ネットワークが発行しているカードである。ドナーカードとも称される。
Wikipedia: ケーブルモデム,ケーブルモデムとは、ケーブルテレビ(CATV)の基盤上で高周波チャンネル経由の双方向データ通信を実現するネットワーク・ブリッジ兼モデムの一種である。ケーブルテレビのネットワークが持つ高帯域幅を利用してブロードバンドインターネット接続を提供するのに主に使われている。
Wikipedia: 高浜町ケーブルテレビ,高浜町ケーブルテレビ（たかはまちょうケーブルテレビ）は、かつて福井県大飯郡高浜町が開設していた公設公営のケーブルテレビおよびインターネットサービスプロバイダ(ISP)事業である。050形式のIP電話サービスも提供していた。
Wikipedia: エイジングジャパン,エイジングジャパンは、2004年10月1日から2006年まで全国のケーブルテレビで放送されていた情報番組である。
Wikipedia: おおいテレビ,おおい町有線放送施設 おおいテレビ(OH-CATV)は、福井県大飯郡おおい町による公設公営のケーブルテレビ、有線放送電話、インターネットサービスプロバイダ(ISP)事業。
Wikipedia: JUNET,JUNET（ジェイユゥネット、Japan University NETwork）は、1984年から1991年に存在した日本の学術組織を結んだ研究用のコンピュータネットワーク。今日インターネットと呼ばれているネットワークの日本における実質的な起源。
Wikipedia: 北近畿ビッグXネットワーク,北近畿ビッグXネットワーク（きたきんきビッグエックスネットワーク）とは、西日本旅客鉄道（JR西日本）と京都丹後鉄道による近畿地方北部の特急ネットワークの愛称である。
Wikipedia: FNNニュースレポート,『FNNニュースレポート』は、フジテレビ系列局向けのニュース配信ネットワークであるFNNの加盟各局に向けて1977年4月から1987年9月までにかけて、10年半に亘って放送されたニュースワイド番組シリーズの総称である。
Wikipedia: 光波長多重通信,光波長多重通信（ひかりはちょう たじゅうつうしん）とは、一本の光ファイバーケーブルに複数の異なる波長の光信号を同時に乗せることによる、高速かつ大容量の情報通信手段である。波長分割多重通信(WDM: Wavelength Division Multiplex)とも言う。
Wikipedia: パナソニックショップ,パナソニックショップとは、パナソニック（旧松下電器産業）ほかパナソニックグループ（旧松下グループ）各社の製品を取次・販売する特約店（電器店）の通称である。1957年、日本最初の系列電器店（街の電器屋さん）ネットワークとして発足した。当初は松下電器産業（現パナソニック）製品のみを扱う「ナショナルショップ」と他社製品も同時に扱う「ナショナル店会」とに二分されていた。以後、今日まで国内最大の地域電器店ネットワークである。地域電器店の業界団体「全国電機商業組合連合会」加盟店の7〜8割を占める。
Wikipedia: 東芝ストアー,"東芝ストアー（とうしばストアー）は、東芝及び東芝グループ各社の家庭電化製品取次・特約店（電器店）の名称で、全国に約3,000店ある（2016年4月現在、パナソニックショップに次いで全国に幅広くきめ細かいネットワークを持っている東日本大震災による津波で被災しプレハブ仮店舗で営業している（岩手・宮城・福島3県沿岸部の）東芝ストアーでは、検索サイトに「東芝ストアー共同店舗」の表記がされている。しかしパナソニックショップとは異なり、震災で被災した店舗（東芝ストアー各店）の近況や国内各地にある東芝ストアー各店の取り組みは東芝公式サイトやCMで一切紹介されていない。"
Wikipedia: クラシカ・ジャパン,クラシカ・ジャパン（CLASSICA JAPAN）は、東北新社が運営する、スカパー!プレミアムサービス及びケーブルテレビ等にて視聴できる、クラシック音楽専門チャンネル。
Wikipedia: 南東ペンシルベニア交通局,南東ペンシルベニア交通局（なんとうペンシルベニアこうつうきょく、Southeastern Pennsylvania Transportation Authority）は、アメリカ合衆国・ペンシルベニア州の最大都市であるフィラデルフィア市を中心に展開する地下鉄・近郊電車・路面電車・ライトレール・バスのネットワークを運営する公共交通事業者である。略称はSEPTA（セプタ）。
Wikipedia: 射水市ケーブルテレビ,射水市ケーブルテレビ（いみずしケーブルテレビ）は、かつて存在した富山県射水市営ケーブルテレビ局である。
Wikipedia: マイクロチップの魔術師,『マイクロチップの魔術師』（マイクロチップのまじゅつし、原題：）は、ヴァーナー・ヴィンジ原作のSF小説（1981年）。脳と直接接続されたコンピュータ、ネットワーク上での匿名の闘争などといった、後のサイバーパンク的モチーフの先行作品として順序としては、さらに前にブラナーThe Shockwave Riderがある。
Wikipedia: APIPA,"APIPA（Automatic Private IP Addressing, エーピーアイピーエー）は、人手を介さず、ネットワーク機器間の交渉のみでリンクローカルアドレスを自動的に割り当てる技術である。"
Wikipedia: 江戸川ケーブルテレビ,江戸川ケーブルテレビ株式会社（えどがわケーブルテレビ）は、かつて東京都江戸川区に存在した、放送法に基づいて有線テレビジョン放送（ケーブルテレビ局）を運営し、放送（テレビ・ラジオ）、通信（インターネット、IP電話）を業務する、ジュピターテレコム(J:COM)の連結子会社である。ブランド名は「J:COM 江戸川」。
Wikipedia: ひゃこるネットみすみ,ひゃこるネットみすみは、島根県浜田市（三隅地区）をエリアとする公設（浜田市）のケーブルテレビ局である。別称「浜田市三隅ケーブルテレビ」。
Wikipedia: USB延長ケーブル,USB延長ケーブル（USBえんちょうケーブル、USB extension cable）は周辺機器の一つであり、パーソナルコンピュータやNASなどのハードウェアのUSBポートと、USBに対応したUSBメモリや、外付けHDD、プリンターなど周辺機器のUSBポートを接続する際に、パソコンと機器がはなれていて、付属ケーブルでは届かない時に、長さを補うために使われるケーブルのこと。また、USB A端子が直接本体に直付けされているUSBメモリなどを容易に接続できるようにするために使う。
Wikipedia: 久光製薬 リラックスタイム,『久光製薬 リラックスタイム』（ひさみつせいやくリラックスタイム）は、久光製薬の1社提供で、全国ラジオネットワーク（NRN）の基幹放送局で放送される企画ネット番組である。それぞれの放送局ごとにサブタイトル、番組のテーマが異なっているが、タイトル通り各局さわやかな内容が多い。
Wikipedia: 澁澤寿一,澁澤 寿一（しぶさわ じゅいち、1952年 - ）は、日本の農学者、東京農業大学大学院修了の農学博士。NPO法人樹木環境ネットワーク協会（東京都新宿区）専務理事。
Wikipedia: 全国カードサービス,全国カードサービス（All Japan Card Service、略称・ACS）とは、全国地方銀行協会（地銀協）加盟64行のオンライン提携ネットワーク。地銀CD全国ネットサービスとも呼ばれる。
Wikipedia: ピーター・ジェニングス,"ピーター・チャールズ・ジェニングス(Peter Charles Jennings, 1938年7月29日 - 2005年8月7日)は、アメリカ合衆国のニュースキャスター。1960年代から2000年代までABCネットワークのニュース・アンカーを務めた。"
Wikipedia: アウェイフロムキーボード,アウェイフロムキーボード（Away From Keyboard、AFK）とは、主にネットワーク上のコミュニティやMMORPGにおいて、途中退席の行為の意味を持つ。
Wikipedia: 虹と緑,虹と緑（にじとみどり）、虹と緑の500人リスト運動とは、1998年～2008年に存在した日本の政治団体。市民派（無所属市民派、市民派無所属とも）と呼ばれる地方議会議員の全国ネットワークであった。
Wikipedia: 東京・生活者ネットワーク,|党名 = 東京・生活者ネットワーク
Wikipedia: ネットワークインストール,ネットワークインストールは、コンピュータへのソフトウェア、とくにオペレーティングシステム (OS) の導入手法の一つで、ネットワークを介してコンピュータ上にソフトウェアを導入することを言う。フロッピーディスクやCD-ROMといった取り外し可能な記憶媒体の読み出し装置が接続されていないコンピュータへの導入や、大量のコンピュータへの一括導入に用いられる。
Wikipedia: ネットワークカード,"right|thumb|300px|BNC ""[[Thinnet"" （左）およびツイストペアケーブル（右）の両方のコネクタを備えた従来型のネットワークカード]]"
Wikipedia: 日産ラジオナビ スポーツ最前線,日産ラジオナビ スポーツ最前線（にっさん-　-さいぜんせん）は、ニッポン放送製作の裏送りで全国ラジオネットワーク（NRN）の中で「日産ラジオナビ」の自主制作を行わない放送局で放送されていた日産自動車単独提供のスポーツ番組。
Wikipedia: Interface Message Processor,Interface Message Processor（IMP）は、ネットワーク間のパケット転送を行う装置である。現在のインターネットの根幹を成すルータの原型に当たるものである。
Wikipedia: トランス・ワールド・ラジオ,トランスワールドラジオ（Trans World Radio、略称：TWR）は、アメリカ合衆国ノースカロライナ州カリィ (Cary) を本拠地としている多国家間の福音伝道的放送局である。TWR は彼ら自身の言語で160カ国の100万人に達する人々へ地元ラジオ放送局、ケーブル、衛星、及びインターネットを通じ同じように14カ国から放送を行っている。
Wikipedia: Oh!診,『Oh!診』（オー! しん）は、1995年4月7日から1997年2月28日まで日本テレビ系列（NNN・NNS）で毎週金曜日午前11時から放送されていた日本テレビ報道局番組制作部による医療情報番組。日本医師会と製薬メーカー各社の協賛・提供。CS放送のncn日本テレビケーブルニュースでも時差ネットで放送されていた。
Wikipedia: 学校法人読売理工学院,読売理工学院（よみうりりこうがくいん）は、1969年（昭和44年）に読売新聞社が理工系の初級技術者を養成する目的で創立した東京都所在の学校法人。医療系の臨床工学、工業系の建築・土木、電気、コンピューターネットワーク・プログラム、放送映像などの学科を擁する読売理工医療福祉専門学校（東京校）および自動車整備学科を擁する読売自動車大学校（江東校）の専門学校2校を設置している。
