
Wikipedia: Windows 9x系,Windows 9x系（ウィンドウズ 9エックスけい）とは、マイクロソフト製のオペレーティングシステム（OS）のうち、Windows 95及びそれを元に開発されたOSの総称である。
Wikipedia: バッチファイル,バッチファイル（Batch File）とは、MS-DOS、OS/2、Windowsでのコマンドプロンプト（シェル）に行わせたい命令列をテキストファイルに記述したもの。バッチファイルを実行すると、シェルプログラム（一般に COMMAND.COMやcmd.exe）がそのファイルを読み、その中のコマンドを（通常）一行ずつ実行する。バッチファイルはUNIX系オペレーティングシステムのシェルスクリプトに相当する。
Wikipedia: お早うネットワーク,お早うネットワーク（おはようネットワーク）は、NRN系列全国33局ネットで、一部の地域を除き、月曜 - 金曜の朝7時台に放送しているラジオ番組。
Wikipedia: マイクロ秒,thumb|球形のアルミニウム発射体が約7km/sの速度で薄いアルミニウム板に衝突した後に、残骸および噴出雲が発生することを示した動画。フレーム間隔は約1マイクロ秒である。
Wikipedia: FMQリーグ,FMQリーグ（エフエム・キュー・リーグ）は、九州・山口地方のJFN系列8局で構成するネットワーク。
Wikipedia: 鶴見線物語,鶴見線物語（つるみせんものがたり）は、神奈川県横浜市鶴見区のケーブルテレビ局「YOUテレビ」で放送されている横浜をテーマにしたドキュメント番組「横浜ミストリー」の1番組として、2005年4月からの1ヶ月間放映された番組である。
Wikipedia: ZERO (アンチウイルスソフトウェア),ZEROは、ソースネクスト社が販売するセキュリティ対策ソフトのブランド、およびその製品群である。2018年10月現在、ZEROウイルスセキュリティ、ZEROスーパーセキュリティ、クラウドセキュリティZEROの3商品が存在する。
Wikipedia: 翻訳記憶,翻訳記憶WorldLingo White Paper - Seamless translationの日本語訳基礎英語3 2016/12/22 #‎基礎英語3 | 藤井塾，）は、原文と翻訳文を一対としてデータベース化し、その内容を自動的に繰り返し利用することで翻訳を支援する翻訳支援ツールである。
Wikipedia: ネットワーク・オブ・レスリング,ネットワーク・オブ・レスリングは、かつて存在した日本のプロレス団体。略称はNOW（エヌ・オー・ダブリュー）。
Wikipedia: Chemical Abstracts,Chemical Abstracts（略称CA、ケミアブ情報管理/6 巻 (1963) 4 号 不破博「ケミアブ訪問記」）は、アメリカ化学会]の下部組織[[CAS登録番号|CASが発行している化学および関連分野の文献抄録誌である。1907年に創刊され、現在では化学の研究用の巨大データベースとして世界中で利用されている。
Wikipedia: ISSN,ISSN（International Standard Serial Number、国際標準逐次刊行物番号） は、逐次刊行物を識別するための番号で、1971年に国際標準化機構のISO 3297として規格が策定され、ISSNネットワーク（旧称：国際逐次刊行物データシステム（ISDS））が管理している。翻訳規格として日本工業規格（JIS X 0306:2012)になっている。また、RFC 3044 で、URN名前空間として定義されている。日本の場合、国立国会図書館がISSN日本センターとしてISSNの登録・管理を行っている。ISSNの付与は出版者の申請で行う。
Wikipedia: ベースボールLive,『ALWAYS Baseball』（オールウエイズベースボール、ALWAYS Baseball）は、テレビ東京が制作・放送しているプロ野球中継のタイトルである（2019年から使用。厳密には、タイトルの後ろに西暦が付く）。テレビ東京率いるTXNネットワークや系列衛星放送のBSテレ東を通じて放送する場合もある。
Wikipedia: ベアボーンキット,ベアボーンキット(Barebone kit)とは、パソコンの組み立てキットの一種。HDDやメモリなど一部の部品を取り付けることで完成する。
Wikipedia: ネカマ,ネカマとは、姿が見えず素性がわからないネットワーク社会の匿名性を利用して、男性が女性を装うこと及び装っている人、またその行為。「ネットおかま」が略語化されて出来た言葉で、インターネット以前のパソコン通信時代から用いられている。
Wikipedia: クリップボード,クリップボード（）は、コンピュータ上で、一時的にデータを保存できる共有のメモリ領域のことである。複数の異なるプログラムからアクセス可能であり、単一のアプリケーションだけでなく異なったアプリケーション間のデータの受け渡しにも使用される。
Wikipedia: 文世光事件,文世光事件（ムン・セグァンじけん、）は、1974年8月15日に大韓民国（韓国）大統領・朴正煕ファーストレディの陸英修夫人が在日韓国人の文世光に射殺された事件のこと。同時に、式典に合唱団の一員として参加していた女子高生の張峰華（当時17歳）も、朴大統領に迫る犯人に向けて応戦した大統領警護室のセキュリティポリスが撃った流れ弾に当たり事故死した。
Wikipedia: ランドネット,ランドネット（Randnet）は64DDを接続したNINTENDO64による、インターネットを使用したかつてのネットワークサービスである。
Wikipedia: ロズウェル - 星の恋人たち,| 制作局 = WBネットワーク
Wikipedia: レナ (画像データ),レナ（Lenna または Lena）とは、PLAYBOY誌1972年11月号に掲載された女性ヌード写真の一部。画像圧縮アルゴリズムのサンプルに、広く使用されている画像データである。
Wikipedia: シリントーン国際工学部,"シリントーン国際工学部 （シリントーンこくさいこうがくぶ、Sirindhorn International Institute of Technology, SIIT, สถาบันเทคโนโลยีนานาชาติสิรินธร）は1992年に設立されたタンマサート大学の独立高等教育機関である。一応タンマサート大学の一機関という事になっているが、その運営や経営資金などはタンマサートから独立している。名称はラーマ9世（プーミポンアドゥンラヤデート）の娘であるシリントーン内親王に由来する。タイ王国パトゥムターニー県に位置する。科学、技術、エンジニアリングなどの理系の教育や、経営学などの教育が行われている。いわゆる、国際大学であり、英語による教育のみが行われており、LAOTSEネットワークの大学として諸外国の高等教育機関と提携している。なお、以下ではSIITと表記する。"
Wikipedia: IPセントレックス,IPセントレックス(IP centrex)は、企業などが内線電話のVoIP網制御装置を集中して設置・管理する構成方法である。
Wikipedia: IP放送,IP放送（アイピーほうそう）とは、 Internet Protocol (IP) を利用する放送（有線放送）に類似した通信サービスである。
Wikipedia: インターネット放送,インターネット放送（インターネットほうそう）は、インターネットプロトコルを使って提供される、放送を模したコンテンツである。
Wikipedia: IPテレビ,IPテレビ(IP Television）
Wikipedia: ミッドナイトホラースクール,『ミッドナイトホラースクール』は、2003年よりフジテレビ系列25局（東名阪以外全局）、ケーブルテレビ、CS放送他で放送されたフルCGアニメ作品。イワタナオミ原作・キャラクターデザイン、ミルキーカートゥーン製作。
Wikipedia: 反射炉,thumb|1853年に造られた[[韮山反射炉。鉄骨のフレームは耐震補強用。
Wikipedia: BSフジNEWS,『BSフジNEWS』（ビーエスフジニュース、BSフジニュース、BS FUJI NEWS）は、フジニュースネットワーク（FNN）の制作によりBSフジで放送されている報道番組（ストレートニュース）である。BSフジ開局の2000年12月1日から続く数少ない番組でもある。
Wikipedia: 無線アクセス,無線アクセス（むせんアクセス）は信号を伝えるケーブルの代わりに無線（電波）を使うデータ通信サービスの総称。無線アクセスシステム。
Wikipedia: 圓音放送,円音放送（えんおんほうそう、WBS）は、大韓民国のFMラジオネットワーク。仏教系の新宗教である円仏教によって設立された財団法人円音放送が運営する。
Wikipedia: 平和放送,平和放送（へいわほうそう）は大韓民国のFMラジオ放送局のネットワークである。
Wikipedia: 交通放送,交通放送（略称:tbs）は、大韓民国の道路交通情報を専門に扱うFMラジオネットワークの名称である。
Wikipedia: OpenVMS,OpenVMS (Open Virtual Memory System) は、ディジタル・イクイップメント・コーポレーション （DEC、現在はヒューレット・パッカード・エンタープライズ） によって設計された、タイムシェアリングシステム、バッチ処理およびトランザクション処理用のオペレーティングシステムである。当初は単にVMSと一般的には呼ばれており、元々はVAXシステム上で動作していたが、後にDEC Alphaとインテル Itaniumに移植された。
Wikipedia: AVマルチ,AVマルチ (AV MULTI) コネクターとは、アナログ映像信号とアナログステレオ音声信号をまとめて伝送できるコネクター（接続端子および接続ケーブル）のこと。以下、ソニー・コンピュータエンタテインメントのPlayStation系のゲーム機やテレビで使われている「12ピンAVマルチ入出力コネクター」について解説する。主にテレビ側がコンポジット（RCA端子）などになった接続ケーブルが用いられる。
Wikipedia: Berkeley Open Infrastructure for Network Computing,Berkeley Open Infrastructure for Network Computing（バークレー オープン インフラストラクチャ フォー ネットワーク コンピューティング）とは、分散コンピューティングプロジェクトのプラットフォームとして開発されたクライアント・サーバ型のソフトウェアである。開発元はカリフォルニア大学バークレー校。
Wikipedia: テストパターン,テストパターンとは、電子部品や装置（ハードウェア）、ソフトウェアが要求仕様にしたがって動作することを検証するためにこれらに入力し、得られた出力を観測するための電気信号やデータ（テストデータとも）のことである。
Wikipedia: 瑞穂ケーブルテレビ,瑞穂ケーブルテレビ（みずほケーブルテレビ）
Wikipedia: XMLデータベース,XMLデータベースとは、XMLを扱うための機能を持つデータベースである。
Wikipedia: Shareaza,Shareaza（シェアーザ）はGnutella2をメインとしたP2Pソフトウェアだが、オリジナルのGnutella、eDonkey2000ネットワークに接続することができる。また、BitTorrentにも対応している。
Wikipedia: 臓器提供意思表示カード,臓器提供意思表示カード（ぞうきていきょういしひょうじカード）とは、日本の臓器の移植に関する法律に則って、自らの臓器提供に関して意思を表示するための、日本臓器移植ネットワークが発行しているカードである。ドナーカードとも称される。
Wikipedia: ケーブルモデム,ケーブルモデムとは、ケーブルテレビ(CATV)の基盤上で高周波チャンネル経由の双方向データ通信を実現するネットワーク・ブリッジ兼モデムの一種である。ケーブルテレビのネットワークが持つ高帯域幅を利用してブロードバンドインターネット接続を提供するのに主に使われている。
Wikipedia: 高浜町ケーブルテレビ,高浜町ケーブルテレビ（たかはまちょうケーブルテレビ）は、かつて福井県大飯郡高浜町が開設していた公設公営のケーブルテレビおよびインターネットサービスプロバイダ(ISP)事業である。050形式のIP電話サービスも提供していた。
Wikipedia: 竹内オサム,竹内 オサム（たけうち おさむ、1951年7月1日『著作権台帳』- 、本名・竹内長武）は、日本の漫画研究家、漫画家、同志社大学社会学部メディア学科教授。日本児童文学学会、日本子ども社会学会、マスコミュニケーション学会、各会員朝日新聞人物データベースより。
Wikipedia: IEEE 802.1X,IEEE 802.1Xとは、LAN接続時に使用する認証規格（認証VLAN）である。
Wikipedia: エイジングジャパン,エイジングジャパンは、2004年10月1日から2006年まで全国のケーブルテレビで放送されていた情報番組である。
Wikipedia: NetBEUI,NetBEUI （NetBIOS Extended User Interface、ネットブーイ、ネットビューイ） は、NetBIOSを改良したプロトコルである。
Wikipedia: おおいテレビ,おおい町有線放送施設 おおいテレビ(OH-CATV)は、福井県大飯郡おおい町による公設公営のケーブルテレビ、有線放送電話、インターネットサービスプロバイダ(ISP)事業。
Wikipedia: ボウラード,ボウラード(Bowlards Game、bowlliardsとも)とはポケットビリヤードの競技種目のひとつ。対戦相手とスコアを競うゲームである。手球と1〜10番までの的球を使用し、合法的に的球1つをポケットすると1点獲得となる。シュートミスするまでを1イニングとして2イニングで1フレームと数え、ボウリングと同じ形式でスコアリングを行う。従って満点は300点となる。
Wikipedia: INtime,INtime（インタイム）とはTenAsys社が開発しているリアルタイムオペレーティングシステム（以下RTOS）である。Pentium以降のCPUを搭載したPC/AT互換機上で動作し、Microsoft Windowsと共存して動作する事もできる。
Wikipedia: システム呼出し,システム呼出し（）とは、オペレーティングシステム (OS)（より明確に言えばOSのカーネル）の機能を呼び出すために使用される機構のこと。実際のプログラミングにおいては、OSの機能は関数 (API) 呼び出しによって実現されるので、OSの備える関数 (API) のことを指すこともある。
Wikipedia: JUNET,JUNET（ジェイユゥネット、Japan University NETwork）は、1984年から1991年に存在した日本の学術組織を結んだ研究用のコンピュータネットワーク。今日インターネットと呼ばれているネットワークの日本における実質的な起源。
Wikipedia: FreeSBIE,FreeSBIE(フリースビーもしくはフリスビー、FreeSystemBurnedInEconomy)は、ハードディスクに触らずにCDのみで起動するUNIXオペレーティングシステム。FreeBSDディストリビューションの一つである。
Wikipedia: 北近畿ビッグXネットワーク,北近畿ビッグXネットワーク（きたきんきビッグエックスネットワーク）とは、西日本旅客鉄道（JR西日本）と京都丹後鉄道による近畿地方北部の特急ネットワークの愛称である。
Wikipedia: FNNニュースレポート,『FNNニュースレポート』は、フジテレビ系列局向けのニュース配信ネットワークであるFNNの加盟各局に向けて1977年4月から1987年9月までにかけて、10年半に亘って放送されたニュースワイド番組シリーズの総称である。
Wikipedia: 光波長多重通信,光波長多重通信（ひかりはちょう たじゅうつうしん）とは、一本の光ファイバーケーブルに複数の異なる波長の光信号を同時に乗せることによる、高速かつ大容量の情報通信手段である。波長分割多重通信(WDM: Wavelength Division Multiplex)とも言う。
Wikipedia: U3,U3は、米サンディスクと米M-Systemsが設立した合弁事業が開発している、USBフラッシュメモリから起動するアプリケーションの管理、実行環境の標準仕様。
Wikipedia: 車台番号,車台番号（しゃだいばんごう）とは、原動機付自転車と自動車の車台部分に打刻される、車両に固有の識別番号である。非公式には車体番号やフレームナンバーとも呼ばれる。
Wikipedia: EDA (半導体),EDA（）、DA（）とは、電子機器、半導体など電子系の設計作業を自動化し支援するためのソフトウェア、ハードウェアおよび手法の総称。半導体の設計工程とその製造工程、さらにそれを部品として実装するプリント基板設計の自動化で使われる用語である。それぞれの製造工程、検査工程でのデータ処理技術を意味するともいえる。
Wikipedia: パナソニックショップ,パナソニックショップとは、パナソニック（旧松下電器産業）ほかパナソニックグループ（旧松下グループ）各社の製品を取次・販売する特約店（電器店）の通称である。1957年、日本最初の系列電器店（街の電器屋さん）ネットワークとして発足した。当初は松下電器産業（現パナソニック）製品のみを扱う「ナショナルショップ」と他社製品も同時に扱う「ナショナル店会」とに二分されていた。以後、今日まで国内最大の地域電器店ネットワークである。地域電器店の業界団体「全国電機商業組合連合会」加盟店の7〜8割を占める。
Wikipedia: 東芝ストアー,"東芝ストアー（とうしばストアー）は、東芝及び東芝グループ各社の家庭電化製品取次・特約店（電器店）の名称で、全国に約3,000店ある（2016年4月現在、パナソニックショップに次いで全国に幅広くきめ細かいネットワークを持っている東日本大震災による津波で被災しプレハブ仮店舗で営業している（岩手・宮城・福島3県沿岸部の）東芝ストアーでは、検索サイトに「東芝ストアー共同店舗」の表記がされている。しかしパナソニックショップとは異なり、震災で被災した店舗（東芝ストアー各店）の近況や国内各地にある東芝ストアー各店の取り組みは東芝公式サイトやCMで一切紹介されていない。"
Wikipedia: 自宅サーバ,自宅サーバ（じたくサーバ、ホームサーバ、）とは、自宅に設置されたサーバのことであり、インターネットに公開しWebサーバなどのサービスを運用したり、家庭内LAN(ある種のイントラネット)で自宅内の機器を管理するのに使われる。個人が趣味で運用することが多い。
Wikipedia: ネミック・ラムダ,ネミック・ラムダ株式会社(NEMIC-LAMBDA)は、電源コンバータ、スイッチング電源とその周辺機器の開発、製造、販売を主な業務としていた日本の企業。
Wikipedia: Webメール,Webメール（ウェブメール）はウェブブラウザを通じてアクセスする、Webアプリケーションの電子メールクライアント（メールユーザーエージェント・電子メールクライアント）である。クライアントのPCにウェブブラウザ以外のソフトウェアのインストールや設定が不要であるため手軽に利用できる。フリーメールサービスなどで提供されるほか、Webメールシステムを構築するサーバソフトウェアも公開されている。クライアントであるウェブブラウザとサーバはほとんどの場合セキュリティ上の理由から、HTTPS（Hypertext Transfer Protocol over Secure Socket Layer）スキームを使用して通信を行う。
Wikipedia: コンテキストスイッチ,コンテキストスイッチ (context switch) とは、複数のプロセスが1つのCPUを共有できるように、CPUの状態(コンテキスト (情報工学))を保存したり復元したりする過程のことである。コンテキストスイッチはマルチタスクオペレーティングシステムに不可欠な機能である。通常コンテキストスイッチは多くの計算機処理を必要とするため、オペレーティングシステムの設計においてはコンテキストスイッチを最適化することが重要である。
Wikipedia: Domain/OS,"Domain/OS（ドメインオーエス）アポロコンピュータ社 (Apollo Computer, Inc.)製のワークステーション、Apollo DOMAINシリーズに搭載していた分散オペレーティングシステム。"
Wikipedia: DOSエクステンダ,DOSエクステンダ（ドスエクステンダ）とは、MS-DOSなどのオペレーティングシステムを拡張するためのプログラムのことであり、アプリケーションプログラムの操作・実行環境である。
Wikipedia: コンピュータ技術者,ここで記述するコンピュータ技術者とは、コンピュータソフトウェア技術者を指す。勿論、コンピュータ技術者と言えば、他にも、ハードウェアを開発する技術者など、本来は様々である。
Wikipedia: AppleTalk,AppleTalk（アップルトーク）は、主にアップル製パソコンのMacintosh (Mac) で利用された通信プロトコル群の総称。
Wikipedia: 化学データベース,化学データベース（かがくデータベース、chemical database）は、化学情報を格納する目的で設計されたデータベースの総称である。
Wikipedia: MACCS,"MACCS（まっくす）とはMolecular Design Limited社（現在のElsevier MDL社の前身）が1979年に開発した世界初の商用化学構造データベースである。同社の化学反応データベースREACCSやその後継製品である、MDL ISIS, MDL Chemscape, MDL Isentrisの中核となる技術はMACCS技術が応用されている。"
Wikipedia: Webサービス,Webサービス（ウェブサービス）とは、HTTPなどのインターネット関連技術を応用して、SOAPと呼ばれるXML形式のプロトコルを用いメッセージの送受信を行う技術、またはそれを適用したサービス。W3Cにおいては、Webサービスとは、さまざまなプラットフォーム上で動作する異なるソフトウェア同士が相互運用するための標準的な手段を提供するものと説明されている。
Wikipedia: 第1次大隈内閣,与党となった憲政党のうち、旧進歩党系の大隈を首相に、旧自由党系の板垣退助を特に内務大臣に迎えて組織したため、大隈の「隈」と板垣の「板」をとって隈板内閣（わいはんないかく）ともいう。日本史上初の政党内閣である古典籍総合データベース、早稲田大学。
Wikipedia: クラシカ・ジャパン,クラシカ・ジャパン（CLASSICA JAPAN）は、東北新社が運営する、スカパー!プレミアムサービス及びケーブルテレビ等にて視聴できる、クラシック音楽専門チャンネル。
Wikipedia: 南東ペンシルベニア交通局,南東ペンシルベニア交通局（なんとうペンシルベニアこうつうきょく、Southeastern Pennsylvania Transportation Authority）は、アメリカ合衆国・ペンシルベニア州の最大都市であるフィラデルフィア市を中心に展開する地下鉄・近郊電車・路面電車・ライトレール・バスのネットワークを運営する公共交通事業者である。略称はSEPTA（セプタ）。
Wikipedia: 計算幾何学,計算幾何学（けいさんきかがく、英語：computational geometry）は、幾何学の言葉で述べることのできるアルゴリズムの研究をテーマとする計算機科学の一分野である。計算幾何学的アルゴリズムの研究から純幾何学的な問題が生じることもあり、またそのような問題は計算幾何学の一部であると考えられる。
Wikipedia: 射水市ケーブルテレビ,射水市ケーブルテレビ（いみずしケーブルテレビ）は、かつて存在した富山県射水市営ケーブルテレビ局である。
Wikipedia: マイクロチップの魔術師,『マイクロチップの魔術師』（マイクロチップのまじゅつし、原題：）は、ヴァーナー・ヴィンジ原作のSF小説（1981年）。脳と直接接続されたコンピュータ、ネットワーク上での匿名の闘争などといった、後のサイバーパンク的モチーフの先行作品として順序としては、さらに前にブラナーThe Shockwave Riderがある。
Wikipedia: Turbine,Apache Turbine（アパッチ・タービン）は、Apacheのトッププロジェクトであり、Webアプリケーションを構築するためのサーブレットによるフレームワークである。
Wikipedia: APIPA,"APIPA（Automatic Private IP Addressing, エーピーアイピーエー）は、人手を介さず、ネットワーク機器間の交渉のみでリンクローカルアドレスを自動的に割り当てる技術である。"
Wikipedia: 江戸川ケーブルテレビ,江戸川ケーブルテレビ株式会社（えどがわケーブルテレビ）は、かつて東京都江戸川区に存在した、放送法に基づいて有線テレビジョン放送（ケーブルテレビ局）を運営し、放送（テレビ・ラジオ）、通信（インターネット、IP電話）を業務する、ジュピターテレコム(J:COM)の連結子会社である。ブランド名は「J:COM 江戸川」。
Wikipedia: モーション・コントロール・カメラ,モーションコントロールカメラ () は、コンピューターによりフレーム単位で制御される主としてSFXなどに使われる合成素材を撮影するために使われる特殊な映画用カメラ、あるいはそのシステムの総称。
Wikipedia: 熱血高校ドッジボール部,『熱血高校ドッジボール部』（ねっけつこうこうドッジボールぶ）は、テクノスジャパンより1987年11月に発表されたアーケードゲーム。のちにハードウェア移殖や続編が数多く発表された（#移植版・続編・関連商品を参照）。
Wikipedia: NUMA,NUMA（Non-Uniform Memory Access、ヌマ）とは、共有メモリ型マルチプロセッサコンピュータシステムのアーキテクチャのひとつで、複数プロセッサが共有するメインメモリへのアクセスコストが、メモリ領域とプロセッサに依存して均一でないアーキテクチャである。
Wikipedia: OSF/1,OSF/1（オー・エス・エフ・ワン、Open Software Foundation 1）はOSF（Open Software Foundation）が1990年にリリースしたオペレーティングシステム。Machをカーネルに使用したUNIXである。
Wikipedia: HI-OSF/1-MJ,HI-OSF/1-MJは、1990年代にHITAC Mシリーズ大型汎用機、HITAC Sシリーズスーパーコンピューター向けに開発されたオペレーティングシステムである。OSF/1に準拠しMach 2.
Wikipedia: ひゃこるネットみすみ,ひゃこるネットみすみは、島根県浜田市（三隅地区）をエリアとする公設（浜田市）のケーブルテレビ局である。別称「浜田市三隅ケーブルテレビ」。
Wikipedia: ミニマックス法,ミニマックス法（みにまっくすほう、）またはミニマックス探索とは、想定される最大の損害が最小になるように決断を行う戦略のこと。将棋、チェス、オセロなどといった完全情報ゲームをコンピュータに思考させるためのアルゴリズムとしても用いられるが、元々はフォン・ノイマンが中心となって数学的に理論化されたゲーム理論において、打ち手を決定する際に適用されるルールの一つ。
Wikipedia: USB延長ケーブル,USB延長ケーブル（USBえんちょうケーブル、USB extension cable）は周辺機器の一つであり、パーソナルコンピュータやNASなどのハードウェアのUSBポートと、USBに対応したUSBメモリや、外付けHDD、プリンターなど周辺機器のUSBポートを接続する際に、パソコンと機器がはなれていて、付属ケーブルでは届かない時に、長さを補うために使われるケーブルのこと。また、USB A端子が直接本体に直付けされているUSBメモリなどを容易に接続できるようにするために使う。
Wikipedia: 久光製薬 リラックスタイム,『久光製薬 リラックスタイム』（ひさみつせいやくリラックスタイム）は、久光製薬の1社提供で、全国ラジオネットワーク（NRN）の基幹放送局で放送される企画ネット番組である。それぞれの放送局ごとにサブタイトル、番組のテーマが異なっているが、タイトル通り各局さわやかな内容が多い。
Wikipedia: Happy Hacking Keyboard,Happy Hacking Keyboard（ハッピーハッキングキーボード）は、株式会社PFUより販売されているパソコン用キーボード。和田英一の提言「けん盤配列にも大いなる関心を」（）がきっかけとなり、個人が終生、コンピュータ本体が変わったとしても入力用として使い続けられるような小型キーボード和田によれば、カウボーイがその鞍を馬が替わっても同じものを使い続けるというエピソードに喩えている。、として、PFUが製品化したものである。1996年12月発売であるが、そのごく初期のものと、現在一般にHHKとして認識されている東プレとの提携後の製品では、その基本コンセプトに基づくキー配列については同様だが、ハードウェア的には（キータッチ等）全くの別物として認知されている。
Wikipedia: 澁澤寿一,澁澤 寿一（しぶさわ じゅいち、1952年 - ）は、日本の農学者、東京農業大学大学院修了の農学博士。NPO法人樹木環境ネットワーク協会（東京都新宿区）専務理事。
Wikipedia: 全国カードサービス,全国カードサービス（All Japan Card Service、略称・ACS）とは、全国地方銀行協会（地銀協）加盟64行のオンライン提携ネットワーク。地銀CD全国ネットサービスとも呼ばれる。
Wikipedia: DayDa.Laboo,DAYDA.Laboo(デイダ ラボー）とは、株式会社ターボデータラボラトリー(代表取締役：古庄晋二）により考案された成分分解法を基礎とするLFM(Leniar Filtering Method)と呼ばれるアルゴリズム群を持つオンメモリ型DBMSエンジンである。
Wikipedia: ピーター・ジェニングス,"ピーター・チャールズ・ジェニングス(Peter Charles Jennings, 1938年7月29日 - 2005年8月7日)は、アメリカ合衆国のニュースキャスター。1960年代から2000年代までABCネットワークのニュース・アンカーを務めた。"
Wikipedia: アウェイフロムキーボード,アウェイフロムキーボード（Away From Keyboard、AFK）とは、主にネットワーク上のコミュニティやMMORPGにおいて、途中退席の行為の意味を持つ。
Wikipedia: ページング方式,ページング方式 (Paging) とは、コンピュータのオペレーティングシステムにおいて記憶装置をページと呼ばれる小さな単位に分割して割り当てを行うアルゴリズム群である。仮想記憶のベースとなる設計の一つ。
Wikipedia: 変数 (プログラミング),プログラミングにおける変数（へんすう、）とは、高水準言語のプログラムのソースコードにおいて、扱うデータを読み書きする記憶域 (storage) のことであり、固有の名前（識別子）によって識別される。変数を用いることで、データを一定期間記憶し必要なときに利用することができる。高水準言語において、変数は記憶装置（メモリ）を抽象化する役割を果たす。
Wikipedia: 4th Dimension,4th Dimension(4D)とは、動作プラットフォームとして、macOSおよびWindowsをサポートする珍しいリレーショナルデータベース総合開発環境。
Wikipedia: Quake,『Quake』（クエイク）はDOOMの開発元であるid Softwareによって開発された、DOOMシリーズと同じジャンルであるファースト・パーソン・シューター (FPS) ゲームである。FPSというジャンルの作品の元祖がWolfenstein 3DやDOOMだとすれば、Quakeは完全な3Dによる空間表現、TCP/IPに対応したマルチプレイの機能を備えたFPSの元祖である。ゲームデザインはアメリカン・マギーが担当。
Wikipedia: 虹と緑,虹と緑（にじとみどり）、虹と緑の500人リスト運動とは、1998年～2008年に存在した日本の政治団体。市民派（無所属市民派、市民派無所属とも）と呼ばれる地方議会議員の全国ネットワークであった。
Wikipedia: Stream Control Transmission Protocol,Stream Control Transmission Protocol（ストリーム コントロール トランスミッション プロトコル、SCTP）は、2000年にSIGTRAN ワーキンググループによって定義されたトランスポート層のプロトコルである。
Wikipedia: 東京・生活者ネットワーク,|党名 = 東京・生活者ネットワーク
Wikipedia: ネットワークインストール,ネットワークインストールは、コンピュータへのソフトウェア、とくにオペレーティングシステム (OS) の導入手法の一つで、ネットワークを介してコンピュータ上にソフトウェアを導入することを言う。フロッピーディスクやCD-ROMといった取り外し可能な記憶媒体の読み出し装置が接続されていないコンピュータへの導入や、大量のコンピュータへの一括導入に用いられる。
Wikipedia: Deflate,Deflate（デフレート）とはLZ77とハフマン符号化を組み合わせた可逆データ圧縮アルゴリズム。フィル・カッツが開発した圧縮ツールPKZIPのバージョン2で使われていた。
Wikipedia: 構造式エディタ,構造式エディタ（こうぞうしきえでぃた、molecule editor）は分子構造を作図、編集するコンピュータープログラムである。 作図や化学データベースの検索式を書き表す為に、分子や化学反応の二次元（平面）表現を作成する際に使用される。
Wikipedia: SystemC,SystemC（システムシー）は、電子回路機器の機能設計への使用を目的としたハードウェア記述言語 (HDL) の一種である。SystemC登場以前より存在し、純然たるHDLであるVerilogやVHDLに比べ、動作レベルモデリングなど、よりシステム寄りの記述言語である。
Wikipedia: ネットワークカード,"right|thumb|300px|BNC ""[[Thinnet"" （左）およびツイストペアケーブル（右）の両方のコネクタを備えた従来型のネットワークカード]]"
Wikipedia: 日産ラジオナビ スポーツ最前線,日産ラジオナビ スポーツ最前線（にっさん-　-さいぜんせん）は、ニッポン放送製作の裏送りで全国ラジオネットワーク（NRN）の中で「日産ラジオナビ」の自主制作を行わない放送局で放送されていた日産自動車単独提供のスポーツ番組。
Wikipedia: Interface Message Processor,Interface Message Processor（IMP）は、ネットワーク間のパケット転送を行う装置である。現在のインターネットの根幹を成すルータの原型に当たるものである。
Wikipedia: トランス・ワールド・ラジオ,トランスワールドラジオ（Trans World Radio、略称：TWR）は、アメリカ合衆国ノースカロライナ州カリィ (Cary) を本拠地としている多国家間の福音伝道的放送局である。TWR は彼ら自身の言語で160カ国の100万人に達する人々へ地元ラジオ放送局、ケーブル、衛星、及びインターネットを通じ同じように14カ国から放送を行っている。
Wikipedia: Oh!診,『Oh!診』（オー! しん）は、1995年4月7日から1997年2月28日まで日本テレビ系列（NNN・NNS）で毎週金曜日午前11時から放送されていた日本テレビ報道局番組制作部による医療情報番組。日本医師会と製薬メーカー各社の協賛・提供。CS放送のncn日本テレビケーブルニュースでも時差ネットで放送されていた。
Wikipedia: フレームレート,フレームレートは、動画において、単位時間あたりに処理させるフレーム数（静止画像数、コマ数）である。通常、1秒あたりの数値で表し、fps（＝フレーム毎秒）という単位で表す。
Wikipedia: デジタル著作権管理,デジタル著作権管理（デジタルちょさくけんかんり、）とは、電子機器上のコンテンツ（映画や音楽、小説など）の無制限な利用を防ぐために、オリジナルのデータを特定のソフトウェアあるいはハードウェアでしか再生できないようにすることで、第三者による複製や再利用を難しくする技術・管理方法のこと。
Wikipedia: 電子図書館,電子図書館（でんしとしょかん、electronic library）とは、現代のIT（情報技術）化によるコンピュータ・データベースを利用した新たなウェブサイトによる図書館である。インターネット上にあるデジタルコンテンツを集積したサイトが多いことや、歴史的な経緯により現在ではデジタルライブラリ(Digital Library)とも呼ばれている。
